domain,subdomains,subdomain_count,email_user,registrar,asn,org,host_provider,ips,asn_description,asn_country,creation_date,expiration_date,sld,tld,ns_hosts,ns_base,ns_count,mx_hosts,mx_base,mx_count,soa_email,ip_count
linknbio.com,,0.0,abuse,"GoDaddy.com, LLC (ID146)",8075.0,"MICROSOFT-CORP-MSN-AS-BLOCK, US","MICROSOFT-CORP-MSN-AS-BLOCK, US (AS8075)",,,,,,,,ns25.domaincontrol.com.;ns26.domaincontrol.com.,domaincontrol.com,2,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.;aspmx.l.google.com.,google.com,5,dns@jomax.net,
www.bacfinancial.biz,,0.0,UNKNOWN,IONOS SE (ID83),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns1.ekovista-hosting.net.;ns2.ekovista-hosting.net.,ekovista-hosting.net,2,mx00.ionos.com.;mx01.ionos.com.,ionos.com,2,ekovista@gmail.com,
blackhawktechniicalcollege.ukit.me,,0.0,UNKNOWN,"Regional Network Information Center, JSC dba RU-CENTER (ID463)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
saybrookuniversity.ukit.me,,0.0,UNKNOWN,"Regional Network Information Center, JSC dba RU-CENTER (ID463)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
icljqh003.urest.org,,0.0,abuse,PDR Ltd. d/b/a PublicDomainRegistry.com (ID303),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
service832.webcindario.com,,0.0,domainabuse,"TUCOWS DOMAINS, INC.",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
app-bpichinchaec.webcindario.com,,0.0,domainabuse,"TUCOWS DOMAINS, INC.",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
heybn.webcindario.com,,0.0,domainabuse,"TUCOWS DOMAINS, INC.",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
validepichinch.webcindario.com,,0.0,domainabuse,"TUCOWS DOMAINS, INC.",29119.0,"SERVIHOSTING-AS AireNetworks, ES","SERVIHOSTING-AS AireNetworks, ES (AS29119)",,,,,,,,,,0,,,0,,
provomsdl.webcindario.com,,0.0,domainabuse,"TUCOWS DOMAINS, INC.",29119.0,"SERVIHOSTING-AS AireNetworks, ES","SERVIHOSTING-AS AireNetworks, ES (AS29119)",,,,,,,,,,0,,,0,,
provindkj.webcindario.com,,0.0,domainabuse,"TUCOWS DOMAINS, INC.",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
onl.la,,0.0,abuse,Key-Systems GmbH (ID269),7506.0,"INTERQ GMO Internet Group, Inc., JP","INTERQ GMO Internet Group, Inc., JP (AS7506)",,,,,,,,dns01.muumuu-domain.com.;dns02.muumuu-domain.com.,muumuu-domain.com,2,mx01.lolipop.jp.,lolipop.jp,1,postmaster@onl.la,
gem.godaddy.com,,0.0,abuse,"GoDaddy.com, LLC (ID146)",400754.0,"GO-DADDY-COM-LLC, US","GO-DADDY-COM-LLC, US (AS400754)",,,,,,,,,,0,mailstore1.secureserver.net.;smtp.secureserver.net.,secureserver.net,2,,
chn-gtsecu.webcindario.com,,0.0,domainabuse,"TUCOWS DOMAINS, INC.",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
mail-103653.weeblysite.com,,0.0,abuse,SafeNames Ltd. (ID447),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
696416464416.hyperphp.com,,0.0,abuse,NAMECHEAP INC,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,abuse@ifastnet.com,
review-worddocx.myportfolio.com,,0.0,abuse,NOM-IQ Ltd dba Com Laude,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
dyeidlt76.ukit.me,,0.0,UNKNOWN,"Regional Network Information Center, JSC dba RU-CENTER (ID463)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
www.creative-titanium.com,,0.0,domainabuse,"Alibaba Cloud Computing (Beijing) Co., Ltd. (ID420)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
6473.taplink.ws,,0.0,info,Key-Systems GmbH (ID269),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
emaze.me,,0.0,UNKNOWN,"GoDaddy.com, LLC (ID146)",396982.0,"GOOGLE-CLOUD-PLATFORM, US","GOOGLE-CLOUD-PLATFORM, US (AS396982)",,,,,,,,ns05.domaincontrol.com.;ns06.domaincontrol.com.,domaincontrol.com,2,,,0,dns@jomax.net,
phantom-wallet.zendesk.com,,0.0,abusecomplaints,"MarkMonitor, Inc.",209242.0,"CLOUDFLARESPECTRUM Cloudflare, Inc., US","CLOUDFLARESPECTRUM Cloudflare, Inc., US (AS209242)",,,,,,,,,,0,mail-pod-19.int.zendesk.com.,zendesk.com,1,,
uhcthankyou.com,,0.0,abuse,"GoDaddy.com, LLC (ID146)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns61.domaincontrol.com.;ns62.domaincontrol.com.,domaincontrol.com,2,,,0,dns@jomax.net,
www.trustedadviser.co.nz,,0.0,UNKNOWN,Dreamscape Networks International Pte Ltd t/a Crazy Domains,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
safetybydesign-inc.myportfolio.com,,0.0,abuse,NOM-IQ Ltd dba Com Laude,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
lifeseniorservices.myportfolio.com,,0.0,abuse,NOM-IQ Ltd dba Com Laude,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
attjvdfjvdfvjsdfs.boxmode.io,,0.0,UNKNOWN,URL SOLUTIONS INC.,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
krishnakulam.com,,0.0,abuse,"GoDaddy.com, LLC (ID146)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns1.md-in-78.hostgatorwebservers.com.;ns2.md-in-78.hostgatorwebservers.com.,hostgatorwebservers.com,2,mail.krishnakulam.com.,krishnakulam.com,1,root@md-in-78.webhostbox.net,
ipaboost.optum.link,,0.0,trustandsafety,"Amazon Registrar, Inc. (ID468)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns1.vercel-dns-3.com.;ns2.vercel-dns-3.com.;ns3.vercel-dns-3.com.;ns4.vercel-dns-3.com.,vercel-dns-3.com,4,,,0,awsdns-hostmaster@amazon.com,
att-user-y6fhvrerdgdgd4s.boxmode.io,,0.0,UNKNOWN,URL SOLUTIONS INC.,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
harper-construcution.myportfolio.com,,0.0,abuse,NOM-IQ Ltd dba Com Laude,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
salonandspaindia.com,,0.0,abuse,Good Domain Registry Pvt Ltd. (ID1533),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,cdns1.main-hosting.eu.;cdns2.main-hosting.eu.,main-hosting.eu,2,salonandspaindia.com.,salonandspaindia.com,1,cpanel@main-hosting.eu,
mypageofficemailcheck.myportfolio.com,,0.0,abuse,NOM-IQ Ltd dba Com Laude,394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
updateform-rec.myportfolio.com,,0.0,abuse,NOM-IQ Ltd dba Com Laude,55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,,,0,,,0,,
cmdvitorborges.com,,0.0,abuse,"ENOM, INC.",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.nps.pt.;ns2.nps.pt.,nps.pt,2,cmdvitorborges.com.,cmdvitorborges.com,1,gestao-servidores@blendup.pt,
hedefpanel.net,,0.0,abuse-contact,PDR Ltd. d/b/a PublicDomainRegistry.com (ID303),394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,ns1.aysima.net.;ns2.aysima.net.,aysima.net,2,mail.hedefpanel.net.,hedefpanel.net,1,logs@aysima.com,
amidabuli.com,,0.0,domain-abuse,InterNetX GmbH (ID151),55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,ns1.gmxnet.de.;ns2.gmxnet.de.;ns3.gmxnet.de.;ns4.gmxnet.de.,gmxnet.de,4,dhmx01.emig.gmx.net.;dhmx02.emig.gmx.net.,gmx.net,2,hostmaster@1and1.de,
serviceorange7.godaddysites.com,,0.0,abuse,"GoDaddy.com, LLC (ID146)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
la-marca.asia,,0.0,abuse,"GoDaddy.com, LLC (ID146)",55195.0,"CIRA-CLOUD1, CA","CIRA-CLOUD1, CA (AS55195)",,,,,,,,lennon.ns.cloudflare.com.;vita.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,
m.mail.allhrgroup.com,,0.0,trustandsafety,"Amazon Registrar, Inc. (ID468)",394354.0,"CIRA-CLOUD2, CA","CIRA-CLOUD2, CA (AS394354)",,,,,,,,,,0,,,0,,
afpsat.pt,www,1.0,geral,UNKNOWN,24768.0,"ALMOUROLTEC, PT","ALMOUROLTEC, PT (AS24768)",,,,,,,,nsp1.mydnspt.net.;nsp2.mydnspt.net.;nsp3.mydnspt.net.;nsp4.mydnspt.net.,mydnspt.net,4,afpsat.pt.,afpsat.pt,1,reports@ptisp.systems,
microsfot.org,,,,"TUCOWS DOMAINS, INC.",,,,,,,2025-03-07,2026-03-07,microsfot,org,1-you.njalla.no.;2-can.njalla.in.;3-get.njalla.fo.,njalla.fo;njalla.in;njalla.no,3,mail.microsfot.org.,microsfot.org,1,you@can-get-no.info,
updatemicfosoft.com,,,,"TUCOWS DOMAINS, INC.",,,,,,,2025-01-28,2026-01-28,updatemicfosoft,com,1-you.njalla.no.;2-can.njalla.in.;3-get.njalla.fo.,njalla.fo;njalla.in;njalla.no,3,,,0,you@can-get-no.info,
pushsite-news.com,,,,,,,,,,,,,pushsite-news,com,,,0,,,0,,
jkconect01.top,,,,"NameSilo, LLC",,,,,,,2025-05-20,2026-05-20,jkconect01,top,,,0,,,0,,
