label,domain,ips,asn,asn_description,asn_country,registrar,creation_date,expiration_date,sld,tld,ns_hosts,ns_base,ns_count,mx_hosts,mx_base,mx_count,soa_email,ip_count
Unknown malware,securiskbrokers.com,162.0.232.106,22612.0,"NAMECHEAP-NET, US",US,"GoDaddy.com, LLC",2013-01-28,2026-01-28,securiskbrokers,com,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.;aspmx.l.google.com.;smtp.google.com.,google.com,6,cpanel@tech.namecheap.com,1.0
Unknown malware,freeporngamesnocreditcard.com,"104.21.59.103,172.67.223.9",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2022-08-31,2026-08-31,freeporngamesnocreditcard,com,adelaide.ns.cloudflare.com.;ignat.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,bestandroidsexgames.com,"104.21.25.211,172.67.134.175",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2022-08-31,2026-08-31,bestandroidsexgames,com,adelaide.ns.cloudflare.com.;ignat.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
ClearFake,bud.h0bblenet.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,h0bblenet,ru,,,0,,,0,,
Unknown malware,agence-immobiliere-lyon.com,185.246.47.64,50474.0,"O2SWITCH, FR",FR,Internet Domain Service BS Corp.,2021-12-24,2031-12-24,agence-immobiliere-lyon,com,ns1.o2switch.net.;ns2.o2switch.net.,o2switch.net,2,mail.agence-immobiliere-lyon.com.,agence-immobiliere-lyon.com,1,systemshl@o2switch.fr,1.0
Unknown malware,realvisionworld.com,,,,,"NameCheap, Inc.",2025-02-27,2026-02-27,realvisionworld,com,,,0,,,0,,
Unknown malware,greeneasylife.com,"104.21.29.155,172.67.149.109",13335.0,"CLOUDFLARENET, US",US,"Alibaba Cloud Computing (Beijing) Co., Ltd.",2021-03-01,2026-03-01,greeneasylife,com,garret.ns.cloudflare.com.;vera.ns.cloudflare.com.,cloudflare.com,2,mx01.mail.alibaba.com.;mx02.mail.alibaba.com.,alibaba.com,2,dns@cloudflare.com,2.0
Unknown malware,cloudnax.com,167.235.39.25,24940.0,"HETZNER-AS, DE",DE,"NameSilo, LLC",2020-08-11,2026-08-11,cloudnax,com,ns1.dnsowl.com.;ns2.dnsowl.com.;ns3.dnsowl.com.,dnsowl.com,3,everest-relay.mxrouting.net.;everest.mxrouting.net.,mxrouting.net,2,hostmaster@dnsowl.com,1.0
Unknown malware,biorganic.fit,162.0.235.114,22612.0,"NAMECHEAP-NET, US",US,"NameCheap, Inc.",2025-07-14,2026-07-14,biorganic,fit,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
Unknown malware,nhentaienglish.com,"104.21.33.116,172.67.162.84",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2021-05-23,2026-05-23,nhentaienglish,com,ariella.ns.cloudflare.com.;gabe.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,reviewsites.xyz,"104.21.17.146,172.67.176.216",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2019-01-21,2026-01-21,reviewsites,xyz,ariella.ns.cloudflare.com.;gabe.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,pornsimulatorgames.cc,91.195.240.12,47846.0,"SEDO-AS, DE",DE,"NameSilo, LLC",2022-11-22,2026-11-22,pornsimulatorgames,cc,ns1.dnsowl.com.;ns2.dnsowl.com.;ns3.dnsowl.com.,dnsowl.com,3,mail.eye-mail.net.,eye-mail.net,1,hostmaster@dnsowl.com,1.0
ClearFake,ciku.sn-0-rtling.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,sn-0-rtling,ru,,,0,,,0,,
Unknown malware,pinoytoons.com,"104.21.42.143,172.67.162.130",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2020-12-13,2025-12-13,pinoytoons,com,adelaide.ns.cloudflare.com.;ignat.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,dev.tourtrack.org,140.245.118.75,31898.0,"ORACLE-BMC-31898, US",US,"NameCheap, Inc.",2025-03-29,2026-03-29,tourtrack,org,,,0,,,0,,1.0
Unknown malware,thecompanyporngame.com,"104.21.44.23,172.67.193.246",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2020-12-13,2025-12-13,thecompanyporngame,com,adelaide.ns.cloudflare.com.;ignat.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,milfinator.com,"104.21.69.37,172.67.203.158",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2020-03-08,2026-03-08,milfinator,com,leland.ns.cloudflare.com.;nelly.ns.cloudflare.com.,cloudflare.com,2,milfinator-com.mail.protection.outlook.com.,outlook.com,1,dns@cloudflare.com,2.0
Unknown malware,ssgroupgurgaon.com,162.214.80.121,31898.0,"ORACLE-BMC-31898, US",US,"GoDaddy.com, LLC",2023-03-26,2026-03-26,ssgroupgurgaon,com,ns1.bluehost.in.;ns2.bluehost.in.,bluehost.in,2,mail.ssgroupgurgaon.com.;ssgroupgurgaon.com.,ssgroupgurgaon.com,2,root@sh047.webhostingservices.com,1.0
ClearFake,sparkle7.sn-0-rtling.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,sn-0-rtling,ru,,,0,,,0,,
ClearFake,qg2j3.sn-0-rtling.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,sn-0-rtling,ru,,,0,,,0,,
ClearFake,xm9v.sn0rtling.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,sn0rtling,ru,,,0,,,0,,
ClearFake,phase6.sn0rtling.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,sn0rtling,ru,,,0,,,0,,
ClearFake,sky.sn0rtling.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,sn0rtling,ru,,,0,,,0,,
ClearFake,k4.torque-bud.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,torque-bud,ru,,,0,,,0,,
ClearFake,morrow.torque-bud.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,torque-bud,ru,,,0,,,0,,
ClearFake,rift5.torque-bud.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,torque-bud,ru,,,0,,,0,,
ClearFake,e9v.morrow-plug.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,morrow-plug,ru,,,0,,,0,,
ClearFake,04.morrow-plug.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,morrow-plug,ru,,,0,,,0,,
ClearFake,quark.morrow-plug.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,morrow-plug,ru,,,0,,,0,,
ClearFake,ykh0q.plixhaven.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,plixhaven,ru,,,0,,,0,,
ClearFake,plug.plixhaven.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,plixhaven,ru,,,0,,,0,,
ClearFake,trace.plixhaven.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,plixhaven,ru,,,0,,,0,,
ClearFake,g5ph.morrowplug.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,morrowplug,ru,,,0,,,0,,
ClearFake,1tqwn.morrowplug.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,morrowplug,ru,,,0,,,0,,
ClearFake,shard.morrowplug.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,morrowplug,ru,,,0,,,0,,
ClearFake,r4a.h-0-bblenet.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,h-0-bblenet,ru,,,0,,,0,,
ClearFake,f9.h-0-bblenet.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,h-0-bblenet,ru,,,0,,,0,,
ClearFake,cmj3.h-0-bblenet.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,h-0-bblenet,ru,,,0,,,0,,
Unknown Stealer,starwitchumbraculum.com,"104.21.85.120,172.67.205.152",13335.0,"CLOUDFLARENET, US",US,Dominet (HK) Limited,2025-11-11,2026-11-11,starwitchumbraculum,com,desiree.ns.cloudflare.com.;troy.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
ClearFake,8ey.jam-crest.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,jam-crest,ru,,,0,,,0,,
Unknown malware,worldspaceleague.net,45.55.1.49,14061.0,"DIGITALOCEAN-ASN, US",US,"TUCOWS DOMAINS, INC.",2016-06-22,2026-06-22,worldspaceleague,net,ns1.primaryhub.com.;ns3.primaryhub.com.,primaryhub.com,2,mail.worldspaceleague.net.,worldspaceleague.net,1,phil@primaryhub.com,1.0
Unknown malware,mihandyhub.com,69.57.162.30,22612.0,"NAMECHEAP-NET, US",US,NAMECHEAP INC,2024-12-08,2025-12-08,mihandyhub,com,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,cpanel@tech.namecheap.com,1.0
Unknown malware,18win1.app,"104.21.20.85,172.67.192.2",13335.0,"CLOUDFLARENET, US",US,,,,18win1,app,curt.ns.cloudflare.com.;kami.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,sejtravels.com,198.54.115.61,22612.0,"NAMECHEAP-NET, US",US,"NameCheap, Inc.",2025-06-18,2026-06-18,sejtravels,com,rs48a.registrar-servers.com.;rs48b.registrar-servers.com.,registrar-servers.com,2,mx1-hosting.jellyfish.systems.;mx2-hosting.jellyfish.systems.;mx3-hosting.jellyfish.systems.,jellyfish.systems,3,renewals@obulexsolutions.com,1.0
Unknown malware,pastbsite.org,52.44.181.31,14618.0,"AMAZON-AES, US",US,"Amazon Registrar, Inc.",2025-08-03,2026-08-03,pastbsite,org,ns-1232.awsdns-26.org.;ns-1910.awsdns-46.co.uk.;ns-479.awsdns-59.com.;ns-752.awsdns-30.net.,awsdns-26.org;awsdns-30.net;awsdns-59.com;co.uk,4,,,0,awsdns-hostmaster@amazon.com,1.0
Unknown malware,pajero888slot.net,140.99.130.65,212238.0,"CDNEXT, GB",US,"NameSilo, LLC",2024-07-13,2026-07-13,pajero888slot,net,ns1.pajero888slot.net.;ns2.pajero888slot.net.,pajero888slot.net,2,mail.pajero888slot.net.,pajero888slot.net,1,hostmaster@pajero888slot.net,1.0
Unknown malware,fablabsaigon.org,34.72.129.182,396982.0,"GOOGLE-CLOUD-PLATFORM, US",US,"Name.com, Inc.",2014-03-15,2026-03-15,fablabsaigon,org,betty.ns.cloudflare.com.;neil.ns.cloudflare.com.,cloudflare.com,2,mx.zoho.com.;mx2.zoho.com.,zoho.com,2,dns@cloudflare.com,1.0
Unknown malware,ilanjoseph.com,208.109.212.43,398101.0,"GO-DADDY-COM-LLC, US",US,"GoDaddy.com, LLC",2011-02-14,2028-02-14,ilanjoseph,com,ns49.domaincontrol.com.;ns50.domaincontrol.com.,domaincontrol.com,2,alt1.aspmx.l.google.com.;alt2.aspmx.l.google.com.;alt3.aspmx.l.google.com.;alt4.aspmx.l.google.com.;aspmx.l.google.com.,google.com,5,dns@jomax.net,1.0
Unknown malware,diamondexportind.com,202.59.80.192,17563.0,"NEXLINX-AS-AP Autonomous System Number for Nexlinx, PK",PK,PDR Ltd. d/b/a PublicDomainRegistry.com,2016-09-20,2026-09-20,diamondexportind,com,,,0,mail.diamondexportind.com.;queue.nexlinx.net.pk.,diamondexportind.com;net.pk,2,,1.0
Unknown malware,doublehomework.com,"104.21.9.119,172.67.189.62",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2020-12-13,2025-12-13,doublehomework,com,adelaide.ns.cloudflare.com.;ignat.ns.cloudflare.com.,cloudflare.com,2,_dc-mx.f8bf0147dfdf.doublehomework.com.,doublehomework.com,1,dns@cloudflare.com,2.0
Unknown malware,tradersmoods.com,198.74.62.94,63949.0,"AKAMAI-LINODE-AP Akamai Connected Cloud, SG",US,NAMECHEAP INC,2021-02-09,2026-02-09,tradersmoods,com,ns1.linode.com.;ns2.linode.com.;ns3.linode.com.;ns4.linode.com.;ns5.linode.com.,linode.com,5,mail.tradersmoods.com.,tradersmoods.com,1,contact@tradersmoods.com,1.0
Unknown malware,outattheinn.com,45.55.1.49,14061.0,"DIGITALOCEAN-ASN, US",US,"TUCOWS DOMAINS, INC.",2018-03-27,2026-03-27,outattheinn,com,ns1.primaryhub.com.;ns3.primaryhub.com.;ns4.primaryhub.com.,primaryhub.com,3,mail.outattheinn.com.;mail.primaryhub.com.;mailer.primaryhub.com.,outattheinn.com;primaryhub.com,3,hostmaster@primaryhub.com,1.0
Unknown malware,gatesofolympus1000game.com,81.91.178.193,204601.0,"PODAON, NL",NL,Internet Domain Service BS Corp.,2025-06-21,2026-06-21,gatesofolympus1000game,com,ns1.zomro.net.;ns2.zomro.ru.;ns3.zomro.com.;ns4.zomro.su.,zomro.com;zomro.net;zomro.ru;zomro.su,4,mail.gatesofolympus1000game.com.,gatesofolympus1000game.com,1,support@zomro.com,1.0
Unknown malware,povporngames.com,"104.21.59.106,172.67.223.12",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2020-12-13,2025-12-13,povporngames,com,adelaide.ns.cloudflare.com.;ignat.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,affi-onna.com,183.90.245.35,131965.0,"XSERVER Xserver Inc., JP",JP,"GMO Internet, Inc.",2017-01-29,2026-01-29,affi-onna,com,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,affi-onna.com.,affi-onna.com,1,root@sv0.xserver.jp,1.0
Unknown malware,zinchicken.com,103.90.233.245,135917.0,"WEBPANDA-AS-VN Cong ty TNHH Web Panda, VN",VN,INET CORPORATION,2024-11-25,2026-11-25,zinchicken,com,ns1.inet.vn.;ns2.inet.vn.;ns3.inet.vn.,inet.vn,3,mail.zinchicken.com.,zinchicken.com,1,postmaster@inet.vn,1.0
Unknown malware,daiwafoods.com,202.233.67.149,131965.0,"XSERVER Xserver Inc., JP",JP,"GMO Internet, Inc.",2012-12-12,2026-12-12,daiwafoods,com,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,daiwafoods.com.,daiwafoods.com,1,root@xserver.jp,1.0
Unknown malware,taixe.ilokafood.com,103.74.119.216,63759.0,"TADU-AS-VN TaDu Joint Stock Company, VN",VN,Nhan Hoa Software Company Ltd.,2021-11-16,2026-11-16,ilokafood,com,,,0,,,0,,1.0
Unknown malware,rocketfireworks.yswhosting.com,"104.26.6.203,104.26.7.203,172.67.72.228",13335.0,"CLOUDFLARENET, US",US,Squarespace Domains II LLC,2010-12-12,2026-12-12,yswhosting,com,,,0,,,0,,3.0
Unknown malware,we.teknospd.com,"104.21.2.199,172.67.129.155",13335.0,"CLOUDFLARENET, US",US,CV. Jogjacamp,2024-03-09,2026-03-09,teknospd,com,,,0,,,0,,2.0
Unknown malware,elle.digipeeps.online,,,,,IONOS SE,2025-05-01,2026-05-01,digipeeps,online,,,0,,,0,,
Unknown malware,medinbusiness.store,,,,,PDR Ltd. d/b/a PublicDomainRegistry.com,2024-11-23,2026-11-23,medinbusiness,store,,,0,,,0,,
Unknown malware,varktechltd.com,,,,,IONOS SE,2025-07-09,2026-07-09,varktechltd,com,ns1029.ui-dns.com.;ns1061.ui-dns.org.;ns1109.ui-dns.de.;ns1125.ui-dns.biz.,ui-dns.biz;ui-dns.com;ui-dns.de;ui-dns.org,4,mx00.ionos.co.uk.;mx01.ionos.co.uk.,co.uk,2,hostmaster@1und1.com,
Unknown malware,getshelters.com,63.250.38.2,22612.0,"NAMECHEAP-NET, US",US,NAMECHEAP INC,2019-12-24,2025-12-24,getshelters,com,dns1.namecheaphosting.com.;dns2.namecheaphosting.com.,namecheaphosting.com,2,mail.getshelters.com.,getshelters.com,1,cpanel@tech.namecheap.com,1.0
Unknown malware,ync-web.com,118.27.125.154,7506.0,"INTERQ GMO Internet Group, Inc., JP",JP,"GMO Internet, Inc.",2023-04-18,2026-04-18,ync-web,com,uns01.lolipop.jp.;uns02.lolipop.jp.,lolipop.jp,2,mx01.lolipop.jp.,lolipop.jp,1,admin@madame.jp,1.0
Unknown malware,calismaiznibasvurusu.com,"104.21.2.191,172.67.129.147",13335.0,"CLOUDFLARENET, US",US,ODTU Gelistirme Vakfi Bilgi Teknolojileri Sanayi Ve Ticaret Anonim Sirketi,2025-05-09,2026-05-09,calismaiznibasvurusu,com,remy.ns.cloudflare.com.;sloan.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,sbpmr.fr,"104.21.87.75,172.67.142.90",13335.0,"CLOUDFLARENET, US",US,IONOS SE,2025-01-26,2026-01-26,sbpmr,fr,destiny.ns.cloudflare.com.;earl.ns.cloudflare.com.,cloudflare.com,2,mx00.ionos.fr.;mx01.ionos.fr.,ionos.fr,2,dns@cloudflare.com,2.0
Unknown malware,oppaimon.com,"104.21.69.197,172.67.212.203",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2020-12-13,2025-12-13,oppaimon,com,adelaide.ns.cloudflare.com.;ignat.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,vodlia.com,50.6.231.128,31898.0,"ORACLE-BMC-31898, US",US,"GoDaddy.com, LLC",2024-12-23,2025-12-23,vodlia,com,ns1.igrow.ws.;ns2.igrow.ws.,igrow.ws,2,vodlia.com.,vodlia.com,1,root@server.igrow.ws,1.0
Vidar,frx.kindnessbrand.com,5.75.210.163,24940.0,"HETZNER-AS, DE",DE,"NameCheap, Inc.",2025-04-14,2026-04-14,kindnessbrand,com,,,0,,,0,,1.0
Unknown malware,yuririn1.com,183.90.232.36,131965.0,"XSERVER Xserver Inc., JP",JP,"XServer, Inc.",2019-11-10,2026-11-10,yuririn1,com,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,yuririn1.com.,yuririn1.com,1,root@xserver.jp,1.0
Unknown malware,loongviva.com,"104.21.77.250,172.67.214.15",13335.0,"CLOUDFLARENET, US",US,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),2025-07-05,2027-07-05,loongviva,com,cody.ns.cloudflare.com.;sara.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,sun-star-design.com,162.43.120.153,131965.0,"XSERVER Xserver Inc., JP",JP,"XServer, Inc.",2022-08-05,2026-08-05,sun-star-design,com,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,,,0,root@xserver.jp,1.0
Unknown malware,gamecoreadultgames.com,"104.21.61.203,172.67.214.114",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2021-03-09,2026-03-09,gamecoreadultgames,com,ariella.ns.cloudflare.com.;gabe.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,kendo-lesson.com,183.90.246.16,131965.0,"XSERVER Xserver Inc., JP",JP,"XServer, Inc.",2023-07-06,2026-07-06,kendo-lesson,com,ns1.xserver.jp.;ns2.xserver.jp.;ns3.xserver.jp.;ns4.xserver.jp.;ns5.xserver.jp.,xserver.jp,5,kendo-lesson.com.,kendo-lesson.com,1,root@xserver.jp,1.0
Unknown malware,buteam.com,67.222.38.94,46606.0,"UNIFIEDLAYER-AS-1, US",US,"Network Solutions, LLC",2025-07-30,2026-07-30,buteam,com,ns1.bluehost.com.;ns2.bluehost.com.,bluehost.com,2,buteam.com.;mail.buteam.com.,buteam.com,2,root@box2050.bluehost.com,1.0
Unknown malware,computersexgames.com,"104.21.23.22,172.67.208.109",13335.0,"CLOUDFLARENET, US",US,"NameSilo, LLC",2020-12-13,2025-12-13,computersexgames,com,adelaide.ns.cloudflare.com.;ignat.ns.cloudflare.com.,cloudflare.com,2,_dc-mx.6ddb74efc846.computersexgames.com.,computersexgames.com,1,dns@cloudflare.com,2.0
Unknown malware,goupdate.pages.dev,"172.66.44.147,172.66.47.109",13335.0,"CLOUDFLARENET, US",US,,,,pages,dev,fay.ns.cloudflare.com.;kanye.ns.cloudflare.com.,cloudflare.com,2,,,0,dns@cloudflare.com,2.0
Unknown malware,updatemicrosoftonline.arkelconstructor.com,"104.21.74.149,172.67.159.100",13335.0,"CLOUDFLARENET, US",US,Squarespace Domains II LLC,2025-10-24,2026-10-24,arkelconstructor,com,,,0,,,0,,2.0
Unknown malware,chromeupdate.google.arkelconstructor.com,"104.21.74.149,172.67.159.100",13335.0,"CLOUDFLARENET, US",US,Squarespace Domains II LLC,2025-10-24,2026-10-24,arkelconstructor,com,,,0,,,0,,2.0
ClearFake,mjjt.jam-crest.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,jam-crest,ru,,,0,,,0,,
ClearFake,uubb.jam-crest.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,jam-crest,ru,,,0,,,0,,
ClearFake,baf8t.gr-1-tbinder.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,gr-1-tbinder,ru,,,0,,,0,,
ClearFake,8po.gr-1-tbinder.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,gr-1-tbinder,ru,,,0,,,0,,
ClearFake,0icby.gr-1-tbinder.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,gr-1-tbinder,ru,,,0,,,0,,
ClearFake,isv.cr1mpoint.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,cr1mpoint,ru,,,0,,,0,,
ClearFake,glide.cr1mpoint.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,cr1mpoint,ru,,,0,,,0,,
ClearFake,jam.cr1mpoint.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,cr1mpoint,ru,,,0,,,0,,
ClearFake,628.torquebud.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,torquebud,ru,,,0,,,0,,
XWorm,jvjduckdns233.duckdns.org,78.166.68.237,9121.0,"TTNET, TR",TR,,,,duckdns,org,,,0,jvjduckdns233.duckdns.org.,duckdns.org,1,,1.0
XWorm,arasik-20044.portmap.host,,,,,Namecheap,2018-07-10,2026-07-10,portmap,host,,,0,,,0,,
XWorm,christmas-historical.gl.at.ply.gg,147.185.221.31,400519.0,"PLAYIT-GG, US",US,"NameCheap, Inc (https://www.namecheap.com)",2022-08-21,,ply,gg,,,0,,,0,,1.0
ClearFake,8g8.torquebud.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,torquebud,ru,,,0,,,0,,
ClearFake,aka.torquebud.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,torquebud,ru,,,0,,,0,,
ClearFake,2xg.jamcrest.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,jamcrest,ru,,,0,,,0,,
ClearFake,crest.jamcrest.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,jamcrest,ru,,,0,,,0,,
ClearFake,6o.jamcrest.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,jamcrest,ru,,,0,,,0,,
ClearFake,labs.gr1tbinder.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,gr1tbinder,ru,,,0,,,0,,
ClearFake,nova1.gr1tbinder.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,gr1tbinder,ru,,,0,,,0,,
ClearFake,6nn.gr1tbinder.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,gr1tbinder,ru,,,0,,,0,,
ClearFake,o6.skylintap.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,skylintap,ru,,,0,,,0,,
ClearFake,8e.skylintap.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,skylintap,ru,,,0,,,0,,
ClearFake,trail0.skylintap.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,skylintap,ru,,,0,,,0,,
ClearFake,vyf3.mirthcap.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,mirthcap,ru,,,0,,,0,,
ClearFake,sparkle.mirthcap.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,mirthcap,ru,,,0,,,0,,
ClearFake,15yf.mirthcap.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,mirthcap,ru,,,0,,,0,,
ClearFake,tbck.quartz-leaf.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,quartz-leaf,ru,,,0,,,0,,
ClearFake,qnbtu.quartz-leaf.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,quartz-leaf,ru,,,0,,,0,,
ClearFake,gk.quartz-leaf.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,quartz-leaf,ru,,,0,,,0,,
ClearFake,core5.tweakmire.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,tweakmire,ru,,,0,,,0,,
ClearFake,2h.tweakmire.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,tweakmire,ru,,,0,,,0,,
ClearFake,rwz.tweakmire.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,tweakmire,ru,,,0,,,0,,
ClearFake,92.sp1remoss.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,sp1remoss,ru,,,0,,,0,,
ClearFake,drift.sp1remoss.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,sp1remoss,ru,,,0,,,0,,
ClearFake,p2bf9.sp1remoss.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,sp1remoss,ru,,,0,,,0,,
ClearFake,pulse.harpswitch.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,harpswitch,ru,,,0,,,0,,
ClearFake,8zmw8.harpswitch.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,harpswitch,ru,,,0,,,0,,
ClearFake,7fl06.harpswitch.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,harpswitch,ru,,,0,,,0,,
ClearFake,nova2.quartzleaf.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,quartzleaf,ru,,,0,,,0,,
ClearFake,o3xz6.quartzleaf.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,quartzleaf,ru,,,0,,,0,,
ClearFake,w1.quartzleaf.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,quartzleaf,ru,,,0,,,0,,
ClearFake,0z3sa.tweak-mire.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,tweak-mire,ru,,,0,,,0,,
ClearFake,gn.tweak-mire.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,tweak-mire,ru,,,0,,,0,,
ClearFake,labs0.tweak-mire.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,tweak-mire,ru,,,0,,,0,,
ClearFake,phase4.brim-hopper.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,brim-hopper,ru,,,0,,,0,,
ClearFake,xcmt.brim-hopper.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,brim-hopper,ru,,,0,,,0,,
ClearFake,glide.brim-hopper.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,brim-hopper,ru,,,0,,,0,,
ClearFake,trail.ventrill.ru,,,,,REGRU-RU,2025-11-15,2026-11-15,ventrill,ru,,,0,,,0,,
